date,FU713011203.Q,FU713011203.Q,FU713014003.Q,FU713014003.Q,FU673090543.Q,FU673090543.Q,FU543077073.Q,FU543077073.Q,FU543195005.Q,FU263195105.Q,FU153095105.Q,FU543095105.Q,FU513176005.Q,FU263176005.Q,FU153076005.Q,FU103076005.Q,FU113076005.Q,FU513076005.Q,FU263076005.Q,FU593095005.Q,FU573095005.Q,FU223095505.Q,FU573074005.Q,FU573074005.Q,FU313195105.Q,FU313195105.Q,FU573073005.Q,FU343073045.Q,FU223073045.Q,FU573073005.Q,FU343073045.Q,FU223073045.Q
2022:Q3,0,0,0,0,-734,-734,13,13,2077,-360,2933,-1216,47141,3202,23872,15123,4280,6683,385,4332,1808,2524,593,593,4229,4229,38685,-31781,65014,38685,-31781,65014
2022:Q4,0,0,0,0,2264,2264,-2442,-2442,1083,-358,1939,-1214,14765,3203,7310,2365,1222,6686,385,3883,683,3200,592,592,25982,25982,39402,-142682,65008,39402,-142682,65008
2023:Q1,0,0,0,0,3881,3881,1021,1021,5723,-80,5702,-59,33859,1374,16754,11869,2283,3782,545,3466,1374,2092,-379,-379,-779,-779,69747,63252,65065,69747,63252,65065
2023:Q2,0,0,0,0,3245,3245,16,16,1606,-80,1586,-60,28323,1373,12084,10165,3121,3781,545,3217,2557,660,337,337,3587,3587,26045,-23057,65064,26045,-23057,65064
2023:Q3,0,0,0,0,5273,5273,689,689,1666,-82,1645,-61,30468,1373,13441,10953,3122,3781,544,3156,2037,1119,193,193,-88,-88,22459,-27016,65059,22459,-27016,65059
2023:Q4,0,0,0,0,1868,1868,685,685,3808,-80,3788,-60,12079,1373,4380,3522,1224,3781,545,2540,1475,1065,-115,-115,27092,27092,14567,-200639,65055,14567,-200639,65055
2024:Q1,0,0,0,0,14623,14623,1592,1592,8437,33,7322,1148,35001,3139,19604,10626,2503,6571,-1164,6048,2967,3081,425,425,-1724,-1724,7929,23159,65049,7929,23159,65049
2024:Q2,0,0,5000,5000,-345,-345,56,56,-3859,33,-4974,1148,41964,3140,23075,13374,3248,6571,-1164,6395,3055,3340,483,483,4485,4485,8771,-175,65042,8771,-175,65042
2024:Q3,0,0,0,0,12491,12491,-1589,-1589,3870,32,2756,1146,48063,3139,25932,15850,4014,6570,-1164,5924,2893,3031,148,148,-1147,-1147,34786,-29296,65037,34786,-29296,65037
2024:Q4,0,0,5000,5000,6928,6928,99,99,4055,33,2940,1148,3103,3139,3272,-1990,-445,6570,-1165,5905,2568,3337,15,15,24143,24143,33343,-171941,66782,33343,-171941,66782
2025:Q1,0,0,0,0,14766,14766,2918,2918,189,98,-66,353,45541,5157,21277,13549,4052,10247,1573,4861,2682,2179,200,200,-1518,-1518,27864,54456,64159,27864,54456,64159
