date,FA226330005.Q,FA225013005.Q,FA224090005.Q,FA223020043.Q,FA223030043.Q,FA223034005.Q,FA222051043.Q,FA224022045.Q,FA223069143.Q,FA223061143.Q,FA223061743.Q,FA223062043.Q,FA223063045.Q,FA223065043.Q,FA223064145.Q,FA223064205.Q,FA223090005.Q,FA223095505.Q,FA223073045.Q,FA223093005.Q,FA224190005.Q,FA224090045.Q,FA224090055.Q
1996:Q4,35,80,158044,1120,76,3124,2596,39856,2596,-2592,14340,260,25252,832,-2220,11236,101424,0,100420,1004,158088,154672,3372
1997:Q1,35,80,187117,-8452,10912,4484,-3308,78124,-3308,-6612,40564,5960,41520,848,2588,18900,83021,10820,74533,-2332,187164,155629,31488
1997:Q2,35,80,183313,13868,-10876,2652,19352,66068,19352,15076,140,32,31468,856,-18208,18864,90737,23212,66577,948,183360,157293,26020
1997:Q3,38,83,178147,-9260,2084,5664,-340,61548,-336,34496,11240,1632,14516,888,20680,9860,87023,17496,68895,632,178192,158955,19192
1997:Q4,38,85,197667,-4764,-1612,568,-14128,30444,-14132,-18136,21592,-3856,44976,900,32696,31728,121835,11664,109183,988,197716,160615,37052
1998:Q1,38,91,189350,5408,-3068,1688,33244,61132,33244,-27404,12440,2308,40544,4264,-55792,21700,120774,24236,95790,748,189404,163538,25812
1998:Q2,38,95,195650,3776,-128,1836,-4352,70352,-4352,4256,31700,588,38160,8032,-31164,14916,132382,13192,118586,604,195708,165702,29948
1998:Q3,40,96,211374,556,384,3088,9880,56772,9880,-21548,27116,-304,41628,3272,-18424,41384,114462,-1844,116758,-452,211432,167870,43504
1998:Q4,41,98,194037,8896,1064,2308,-3108,45332,-3108,19012,5136,4404,19888,3644,-7220,17828,125293,32148,93109,36,194096,170037,24000
1999:Q1,45,100,207927,-9492,744,4200,14020,72236,14020,-4452,28008,5136,29524,1532,-48660,40600,132747,8160,122803,1784,207984,172759,35168
1999:Q2,46,101,204998,7400,-2072,2852,-512,15064,-512,9308,7304,-5180,4144,4700,20908,10748,145910,14012,130834,1064,205052,175150,29848
1999:Q3,48,102,227774,-320,1876,4856,-6600,39260,-6600,-36000,-8372,-476,90708,-452,22024,35488,131642,720,130738,184,227828,177538,50236
1999:Q4,49,104,179606,-580,-1712,1884,4464,42396,4464,-23864,64732,-312,-2624,7328,-18908,-16376,161110,23456,135478,2176,179660,179926,-320
2000:Q1,60,123,157833,7500,2832,-1820,20100,54788,20100,-7696,-18088,-576,61048,-5548,-27904,-10972,118857,2936,116469,-548,157896,182381,-24548
2000:Q2,61,129,187764,6712,1876,164,-884,14692,9008,-8056,75164,-256,-61168,1764,28480,52264,82696,-6548,88224,1020,187832,184796,2968
2000:Q3,64,134,173853,-888,7476,2236,-13288,23496,-3388,-37660,63164,-2256,3636,-11840,176656,52892,-62887,-4788,-59047,948,173924,187213,-13360
2000:Q4,64,136,203201,-10484,-12528,396,-8084,66288,1808,-25656,79164,-2260,13232,1364,-130656,111672,185233,-14552,196797,2988,203272,189633,13568
2001:Q1,61,117,214558,-6488,-524,4924,-15284,-92912,-5392,-6860,-11236,944,-70368,-1040,178732,84204,62946,-19904,78314,4536,214616,193626,20932
2001:Q2,62,119,176447,19912,1876,2992,10716,43496,20608,23144,74364,-656,-73964,-5436,53516,-13604,62979,2888,59915,176,176504,196667,-20220
2001:Q3,62,119,227362,312,-524,4120,-9288,-118508,612,-65260,-65236,-4256,15632,1764,212304,62672,74510,-19952,91194,3268,227420,199710,27652
2001:Q4,63,110,172274,-7684,-128,2564,-9684,-42908,208,-46856,9564,3744,-9568,160,15892,-8128,222190,7284,215750,-844,172320,202766,-30492
2002:Q1,61,78,190179,2712,3076,248,-6084,29488,3808,32744,4764,-3860,-7968,-236,81104,24356,55515,-2208,62151,-4428,190196,205099,-14920
2002:Q2,62,76,214982,-7724,508,-5056,1564,-92156,-2612,-57416,-22688,476,-9916,-560,95664,35636,187106,-14468,211810,-10236,214996,207850,7132
2002:Q3,64,73,223168,3204,-1900,-10472,-584,-215852,-4664,-39224,-8372,-148,-163444,2692,556424,106160,-216504,-18228,-189928,-8348,223176,210600,12568
2002:Q4,65,72,189257,9716,-184,31012,1856,-120864,14864,-20888,-5900,80,-109020,1620,-306344,-1248,573693,3912,545841,23940,189264,213349,-24092
2003:Q1,63,76,256373,7596,-744,17356,1064,-17644,8500,19232,47324,52,-92752,-6532,366216,101088,-212027,11100,-225451,2324,256388,213357,43016
2003:Q2,64,78,221797,-7172,-4620,-77844,-4472,33204,-35772,44492,76080,-32,-51564,10264,-642704,-42232,957373,27080,905465,24828,221812,215013,6784
2003:Q3,65,80,246616,-784,752,-44172,-2536,50032,-20284,-46868,66976,7452,42756,8432,-17052,41396,210548,17828,186152,6568,246632,216668,29948
2003:Q4,66,82,232508,16976,1820,28560,1780,203244,14224,-5392,124072,7260,63080,-28968,-335204,-2372,346672,26664,297476,22532,232524,218320,14188
2004:Q1,66,192,237448,19900,2000,40852,2488,159928,19908,1796,135932,7208,-4916,-12076,-211952,6368,229940,12068,219344,-1472,237576,219572,17876
2004:Q2,66,198,248160,-11588,104,-88404,-5160,170692,-41288,-9228,132028,8496,80684,12448,222136,121376,-173444,10080,-217536,34012,248292,221108,27052
2004:Q3,70,207,247150,4232,-156,17356,1156,-165400,10504,25072,-105180,-7796,-88000,-11904,-55940,-74692,532498,6732,553318,-27552,247288,222642,24508
2004:Q4,71,213,223094,-12752,-1872,-18576,-940,271796,-6504,45284,-71268,-6844,311128,-2164,312068,-16156,-308310,20932,-361738,32496,223236,224178,-1084
2005:Q1,80,196,253260,-2440,-828,4436,336,40696,3936,63148,-27112,-6460,7184,-9400,139052,5292,76116,4924,72476,-1284,253376,225116,28144
2005:Q2,81,202,239407,2252,-356,13912,916,-203216,8948,1772,-143460,-6800,-63676,-940,6688,-5260,425411,8896,398831,17684,239528,226403,13004
2005:Q3,84,207,233365,-7856,472,-17708,-1024,40356,-7456,-42056,19384,304,70180,-8296,-247472,-64228,539121,13344,527813,-2036,233488,227689,5676
2005:Q4,85,217,245277,9544,1644,27288,1768,148480,16540,23508,114304,300,-6172,6972,-30308,-3420,83309,10512,65881,6916,245408,228973,16304
2006:Q1,103,180,358724,-3156,788,-5452,-272,19024,-956,-27620,35152,344,12104,3132,311120,41152,-7612,16204,-182008,158192,358800,232272,126452
2006:Q2,104,190,272764,-2388,840,-2224,-144,111552,92,-3984,75276,364,39804,4596,-55480,-15572,231584,6200,246032,-20648,272852,234328,38436
2006:Q3,108,198,253017,-1020,40,11872,776,-1920,8424,4608,-52656,-564,38268,8724,-155252,-16744,406541,14648,384677,7216,253108,236397,16620
2006:Q4,109,202,244885,60,176,14260,964,100464,10372,16396,11572,-396,62520,-4028,-258848,-24636,416473,18852,378249,19372,244980,238465,6420
2007:Q1,123,306,254343,-5024,-476,236,80,-94788,2368,-45396,-153584,-372,102196,5652,-38988,-19652,407303,8328,404655,-5680,254528,242015,12328
2007:Q2,124,323,288227,4892,796,27068,1820,324132,18768,74184,72388,-288,159080,6704,89976,5252,-172413,27744,-217705,17548,288428,244695,43532
2007:Q3,127,342,256444,-10524,-1860,-36328,-2632,-73660,-23208,-23264,-42664,-256,15732,7176,-69032,-49052,492356,7624,459440,25292,256660,247380,9064
2007:Q4,128,355,263903,460,-340,-2000,-68,64272,928,-66424,-106760,140,236388,31228,79440,-56708,147619,1188,155395,-8964,264132,250063,13840
2008:Q1,134,335,213009,8012,704,24932,1700,-38140,18236,-26564,-42388,-124,12700,-6076,314024,-31160,-60987,-34072,-10699,-16216,213212,253489,-40480
2008:Q2,135,342,282809,-84,-412,-5036,-192,69052,-104,1552,-22416,-212,90232,-33940,274428,-55676,34669,10272,27737,-3340,283016,256465,26344
2008:Q3,137,344,212966,-988,-1344,-28076,-1856,-117576,-16856,-10444,-69096,24,-21204,-6452,176308,27376,165574,-42736,241678,-33368,213172,259442,-46476
2008:Q4,137,338,188843,15380,500,27940,1788,-250924,19784,-27932,-86020,-212,-156544,-9280,261728,15332,126379,-67020,255843,-62444,189044,262427,-73584
2009:Q1,164,289,243433,10408,-56,8528,684,-117692,8864,23520,-43636,-436,-106004,-1860,291704,-33216,84933,-14208,134349,-35208,243560,262621,-19188
2009:Q2,163,267,332055,236,-1208,-26396,-1588,-18736,-14652,42776,-33148,-352,-13360,-3008,-549132,-97240,1029127,51076,977035,1016,332160,264475,67580
2009:Q3,160,254,319158,8812,-24,4196,596,-21588,8036,-5176,-8852,372,-15968,96,-42420,-41116,410606,46700,361082,2824,319252,266322,52836
2009:Q4,159,245,299178,-2152,-648,-17520,-1028,37304,-9180,20956,9708,788,15032,-2860,15756,28152,242174,18212,184534,39428,299264,268166,31012
2010:Q1,189,299,290954,2340,-396,-7784,-364,51804,-2240,29564,22268,680,1532,1244,-116316,-2788,363214,18012,334250,10952,291064,262478,28476
2010:Q2,187,305,219751,4504,-268,-3076,-40,-57592,1204,-20556,-14852,624,-24012,812,292096,18476,-35161,-31856,-10225,6920,219868,261307,-41556
2010:Q3,187,309,304030,-10388,-652,-4860,-168,-28680,-156,-29456,-38560,316,39176,1168,-209448,-50628,607686,39008,559298,9380,304152,260134,43896
2010:Q4,189,315,304897,4324,-120,25992,1604,85808,11732,34000,7924,940,31212,-2652,-236080,10688,415333,31076,350569,33688,305024,258965,45932
2011:Q1,235,328,282925,9464,64,33432,2224,47200,19300,19952,4008,584,3356,-1240,-161548,6152,347177,21884,291489,33804,283016,254557,28368
2011:Q2,238,342,226047,1048,-236,20224,1216,15884,8300,30008,20700,228,-43352,564,6780,-19796,200363,-2012,188103,14272,226152,252063,-26016
2011:Q3,241,360,195417,-4888,648,-14864,-1852,-305556,-29420,-95868,-124008,-1620,-54640,8892,614344,-238268,136961,-28132,157437,7656,195536,249573,-54156
2011:Q4,243,372,245619,-5400,636,-17316,-1936,-46228,-30376,-39188,-93936,-1396,118668,-3168,-175480,-99744,594255,11488,580335,2432,245748,247083,-1464
2012:Q1,328,589,245574,8392,988,10340,280,272320,-4724,170392,87400,-1376,20628,-6140,-200,-179252,138846,9184,160954,-31292,245836,246034,-460
2012:Q2,330,605,213559,5540,912,5352,-176,13056,-10040,23180,-28448,-1384,29748,-2404,146516,-73652,118415,-16616,114595,20436,213832,244167,-30608
2012:Q3,335,603,231419,6108,2068,15044,596,-66256,-1140,-33208,-41356,1360,8088,-912,-225780,43064,457487,3120,443383,10984,231688,242315,-10896
2012:Q4,338,612,218362,3708,1940,11444,300,50960,-4524,21072,-7436,1432,40416,400,23860,35224,90526,-2636,104418,-11256,218636,240458,-22096
2013:Q1,378,200,228094,3040,1904,10028,220,62956,-5468,51932,13644,1444,1404,-4156,-324616,32756,445962,3696,438298,3968,227916,236714,-8620
2013:Q2,383,196,216605,-6484,1392,-4028,-944,79308,-18884,7324,-15660,1752,104776,-1632,-67404,50004,166393,-8704,176077,-980,216416,233933,-17328
2013:Q3,387,201,216112,4184,492,18852,560,24412,-1564,-14020,-904,184,40716,-5988,-213944,11432,376112,-3552,378920,744,215924,231144,-15032
2013:Q4,391,205,218360,15088,1732,22524,1828,102232,21136,-12376,-396,96,93772,-4216,-314340,-2524,396036,12096,388376,-4436,218172,228352,-9992
2014:Q1,363,224,175041,-3516,-380,-5616,-340,25912,-3944,5156,11144,-240,13796,3772,-183988,11976,327221,-16704,337729,6196,174900,230265,-55224
2014:Q2,367,230,166412,-5376,-600,-8364,-560,150892,-6456,49468,35296,-132,72716,8480,-99180,-15992,137112,-9344,143088,3368,166276,229372,-62960
2014:Q3,372,234,179023,2648,-1736,-8312,-560,51188,-6484,3768,1940,-236,52200,-7268,95204,-5440,53299,-1992,71887,-16596,178884,228483,-49460
2014:Q4,376,236,180949,15220,-300,18520,932,-16384,2788,-10708,-3112,-48,-5304,1960,-157852,24780,294073,-7772,290481,11364,180808,227597,-46648
2015:Q1,370,306,197850,1712,-1844,-9324,-672,-75404,-7768,-98824,-54256,-24,85468,2272,60412,12376,208322,-1032,202574,6780,197784,230910,-33060
2015:Q2,374,307,197952,18808,108,16708,1360,115136,15716,53264,24596,172,21388,1840,31964,-100,12128,888,24532,-13292,197884,231732,-33780
2015:Q3,378,310,186475,-9412,-868,-14372,-784,-80736,-9068,-67964,-31516,180,27632,932,250764,7792,33159,-2820,40127,-4148,186408,232555,-46080
2015:Q4,384,316,220228,-248,-276,4656,108,58020,1264,24736,17604,176,14240,-5584,-252680,-18768,435000,3048,423360,8592,220160,233376,-13148
2016:Q1,403,429,205795,-7104,-720,-19680,-560,-8044,1536,-32404,-11100,172,33752,1616,52608,-44580,232259,9764,233411,-10916,205820,232855,-27060
2016:Q2,408,436,198405,14048,652,18236,1508,-41252,17384,44956,33856,-4,-137444,3040,-127428,55840,273761,-3304,222633,54432,198432,233177,-34772
2016:Q3,413,446,194547,-8484,504,-300,676,19828,15816,82352,-11016,184,-67508,35992,-158148,-41204,345683,-4096,304183,45596,194580,233491,-38944
2016:Q4,420,455,218891,9044,1524,30172,2444,66724,28248,97420,-12636,548,-46856,-14584,-140968,-91208,355743,95008,218843,41892,218924,233811,-14920
2017:Q1,444,524,225535,-22500,-316,-10204,-740,49676,-8528,82688,-9960,44,-14568,-16572,-141108,13468,353831,-8216,296439,65608,225616,230159,-4624
2017:Q2,450,535,227677,-18324,-72,-4764,-316,25088,-3656,87100,-6132,-56,-52168,-8488,8268,2872,223413,5220,162101,56092,227760,228909,-1232
2017:Q3,457,542,221717,2572,-244,7248,592,46172,6824,16788,10036,1308,11216,-16456,-21504,-10988,214325,20536,161925,31864,221800,227661,-5944
2017:Q4,462,555,259102,-3352,-784,-4256,-304,89188,-3532,96864,40676,1364,-46184,10988,-93176,-188,260986,36388,202838,21760,259196,226402,32700
2018:Q1,411,131,188429,1668,-328,5432,452,175528,5244,63868,25072,1652,79692,2156,15448,35200,-47127,-13232,-67783,33888,188148,228273,-39844
2018:Q2,418,135,210626,-1232,-596,-276,16,-67468,172,34404,17800,1344,-121188,7940,-97404,27360,342286,4376,299446,38464,210344,228126,-17500
2018:Q3,425,137,228237,-1448,-108,-3316,-228,1716,-2640,-6864,-7220,-2680,21120,12464,-179024,-90720,488901,30756,478901,-20756,227948,227981,256
2018:Q4,432,139,149520,-5600,-424,-11368,-884,117776,-10220,119832,15300,2568,-9704,-848,-68044,25176,93736,-44076,182244,-44432,149228,227832,-78312
2019:Q1,369,168,251570,5276,420,10536,824,-35600,9864,7548,4144,-4000,-53156,1300,84376,-95516,279954,29024,259814,-8884,251376,228730,22840
2019:Q2,377,171,215609,20504,7228,-20800,-1448,-181048,-10352,80080,4272,0,-255048,-2840,-380324,-168732,943069,2932,259817,680320,215404,229045,-13436
2019:Q3,384,177,207042,21392,228,976,33180,-221444,-20900,-201860,119064,0,-117748,556,278228,319080,-225154,-10620,258742,-473276,206836,229354,-22312
2019:Q4,388,177,233491,-30060,9512,18036,-19384,-123012,2988,-15812,-36600,0,-73588,-4496,-163512,-59348,605755,5184,258747,341824,233280,229667,3824
2020:Q1,338,214,187648,-1720,-872,30876,-688,26028,16176,-122804,12044,0,120612,1800,31180,-41672,142716,-8424,258700,-107560,187524,229184,-41536
2020:Q2,342,203,229398,-6192,-5924,-6308,-9748,-16084,-24280,-150560,50204,0,108552,-3940,-203288,-42792,523674,5740,258706,259228,229260,229222,176
2020:Q3,345,206,220624,5328,-1248,4224,-5048,140016,20,121416,52564,0,-33984,1156,276724,-19852,-180676,12896,257928,-451500,220484,229252,-8628
2020:Q4,349,213,229083,27764,4,-27960,20220,192028,-6820,169276,-9324,0,38896,-2540,-203596,91872,131291,9104,257923,-135736,228948,229271,-188
2021:Q1,644,2514,200259,-14808,-128,5984,41748,179200,26340,44708,13084,0,95068,1468,-227040,-134436,348271,9068,256551,82652,202128,224539,-24280
2021:Q2,658,2587,201240,2972,324,-9700,21348,234532,9812,181440,-15676,0,58956,-1280,-151172,-95180,199396,18824,256508,-75936,203168,223400,-22160
2021:Q3,675,2624,197577,24820,-1568,30128,-35728,-14572,5872,-9344,27408,0,-38508,-1244,-44184,-7268,247193,9900,240433,-3140,199528,222301,-24724
2021:Q4,693,2692,211967,-14164,1920,-15740,51284,198628,4816,97112,12372,0,84328,-120,-97064,-412976,500199,20252,240415,239532,213968,221175,-9208
2022:Q1,1224,6060,214345,-2080,-8876,-7400,-29404,139464,12020,-26548,22884,0,131108,-200,-165024,-2736,290601,18416,241001,31184,219180,219101,-4756
2022:Q2,1251,6392,198391,-980,6684,-16012,2648,29072,1928,11284,-23084,0,38944,1560,-318484,17416,476487,9764,240963,225760,203532,218451,-20060
2022:Q3,1277,6730,205748,-7136,-6984,2520,52524,-6768,-37532,-50880,-37876,0,119520,2652,-16172,-18520,203632,10096,260056,-66520,211200,217800,-12052
2022:Q4,1289,6970,203181,2084,25172,3464,55884,-85476,-13628,-61404,-24272,0,13828,-5252,112796,-185736,280245,12800,260033,7412,208864,217229,-14048
2023:Q1,1679,6301,227516,-6840,-14404,-2172,25728,42208,752,93552,-53608,0,1512,404,-285632,219700,248524,8368,260260,-20104,232140,217844,9672
2023:Q2,1688,6478,228514,16376,-10940,-21784,-147552,-30740,1384,9036,63356,0,-104516,-3628,108488,-93652,411946,2640,260254,149052,233304,217294,11220
2023:Q3,1702,6476,217720,2732,10928,9544,143828,12868,5920,113652,-60420,0,-46284,-1000,-56176,-30140,125136,4476,260236,-139576,222496,216924,796
2023:Q4,1721,6622,218561,-22304,-2068,-4680,17608,20380,-6508,42420,24700,0,-40232,-2844,-133208,-3244,348921,4260,260221,84440,223464,216417,2144
2024:Q1,1744,6709,230482,42408,-1736,34288,17308,166964,9000,90440,24420,0,43104,-2244,-134340,-116484,224318,12324,260194,-48200,235448,216354,14128
2024:Q2,1776,6764,225718,22136,684,-6776,42020,282976,-1340,138460,18124,0,127732,688,-345308,-9684,238982,13360,260166,-34544,230708,216330,9388
2024:Q3,1812,6782,225199,22868,-7980,-7616,24584,174196,-11708,109640,13696,0,62568,764,-278660,-51676,348719,12124,260147,76448,230168,216351,8848
2024:Q4,1842,6817,230664,5952,0,4896,63232,131828,6372,61296,21032,0,43128,3132,-170348,3748,188224,13348,267128,-92252,235640,216344,14320
2025:Q1,1856,6885,220599,23336,0,6432,66196,151024,580,3280,32572,0,114592,584,-223220,-45416,241663,8716,256635,-23688,225628,216291,4308
