date,FU226330005.Q,FU225013005.Q,FU224090005.Q,FU223020043.Q,FU223030043.Q,FU223034005.Q,FU222051043.Q,FU224022045.Q,FU223069143.Q,FU223061143.Q,FU223061743.Q,FU223062043.Q,FU223063045.Q,FU223065043.Q,FU223064145.Q,FU223064205.Q,FU223090005.Q,FU223095505.Q,FU223073045.Q,FU223093005.Q,FU224190005.Q,FU224090045.Q,FU224090055.Q
1999:Q2,12,25,51250,1850,-518,713,-128,3766,-128,2327,1826,-1295,1036,1175,5227,2687,36478,3503,32709,266,51263,43788,7462
1999:Q3,12,26,56944,-80,469,1214,-1650,9815,-1650,-9000,-2093,-119,22677,-113,5506,8872,32911,180,32685,46,56957,44385,12559
1999:Q4,12,26,44902,-145,-428,471,1116,10599,1116,-5966,16183,-78,-656,1832,-4727,-4094,40278,5864,33870,544,44915,44982,-80
2000:Q1,15,31,39458,1875,708,-455,5025,13697,5025,-1924,-4522,-144,15262,-1387,-6976,-2743,29714,734,29117,-137,39474,45595,-6137
2000:Q2,15,32,46941,1678,469,41,-221,3673,2252,-2014,18791,-64,-15292,441,7120,13066,20674,-1637,22056,255,46958,46199,742
2000:Q3,16,34,43463,-222,1869,559,-3322,5874,-847,-9415,15791,-564,909,-2960,44164,13223,-15722,-1197,-14762,237,43481,46803,-3340
2000:Q4,16,34,50800,-2621,-3132,99,-2021,16572,452,-6414,19791,-565,3308,341,-32664,27918,46308,-3638,49199,747,50818,47408,3392
2001:Q1,15,29,53640,-1622,-131,1231,-3821,-23228,-1348,-1715,-2809,236,-17592,-260,44683,21051,15737,-4976,19579,1134,53654,48407,5233
2001:Q2,16,30,44112,4978,469,748,2679,10874,5152,5786,18591,-164,-18491,-1359,13379,-3401,15745,722,14979,44,44126,49167,-5055
2001:Q3,16,30,56841,78,-131,1030,-2322,-29627,153,-16315,-16309,-1064,3908,441,53076,15668,18628,-4988,22799,817,56855,49928,6913
2001:Q4,16,28,43069,-1921,-32,641,-2421,-10727,52,-11714,2391,936,-2392,40,3973,-2032,55548,1821,53938,-211,43080,50692,-7623
2002:Q1,15,20,47545,678,769,62,-1521,7372,952,8186,1191,-965,-1992,-59,20276,6089,13879,-552,15538,-1107,47549,51275,-3730
2002:Q2,16,19,53746,-1931,127,-1264,391,-23039,-653,-14354,-5672,119,-2479,-140,23916,8909,46777,-3617,52953,-2559,53749,51963,1783
2002:Q3,16,18,55792,801,-475,-2618,-146,-53963,-1166,-9806,-2093,-37,-40861,673,139106,26540,-54126,-4557,-47482,-2087,55794,52650,3142
2002:Q4,16,18,47314,2429,-46,7753,464,-30216,3716,-5222,-1475,20,-27255,405,-76586,-312,143423,978,136460,5985,47316,53337,-6023
2003:Q1,16,19,64093,1899,-186,4339,266,-4411,2125,4808,11831,13,-23188,-1633,91554,25272,-53007,2775,-56363,581,64097,53339,10754
2003:Q2,16,20,55449,-1793,-1155,-19461,-1118,8301,-8943,11123,19020,-8,-12891,2566,-160676,-10558,239343,6770,226366,6207,55453,53753,1696
2003:Q3,16,20,61654,-196,188,-11043,-634,12508,-5071,-11717,16744,1863,10689,2108,-4263,10349,52637,4457,46538,1642,61658,54167,7487
2003:Q4,17,21,58127,4244,455,7140,445,50811,3556,-1348,31018,1815,15770,-7242,-83801,-593,86668,6666,74369,5633,58131,54580,3547
2004:Q1,17,48,59362,4975,500,10213,622,39982,4977,449,33983,1802,-1229,-3019,-52988,1592,57485,3017,54836,-368,59394,54893,4469
2004:Q2,17,50,62040,-2897,26,-22101,-1290,42673,-10322,-2307,33007,2124,20171,3112,55534,30344,-43361,2520,-54384,8503,62073,55277,6763
2004:Q3,18,52,61788,1058,-39,4339,289,-41350,2626,6268,-26295,-1949,-22000,-2976,-13985,-18673,133125,1683,138330,-6888,61822,55661,6127
2004:Q4,18,53,55774,-3188,-468,-4644,-235,67949,-1626,11321,-17817,-1711,77782,-541,78017,-4039,-77078,5233,-90435,8124,55809,56045,-271
2005:Q1,20,49,63315,-610,-207,1109,84,10174,984,15787,-6778,-1615,1796,-2350,34763,1323,19029,1231,18119,-321,63344,56279,7036
2005:Q2,20,51,59852,563,-89,3478,229,-50804,2237,443,-35865,-1700,-15919,-235,1672,-1315,106353,2224,99708,4421,59882,56601,3251
2005:Q3,21,52,58341,-1964,118,-4427,-256,10089,-1864,-10514,4846,76,17545,-2074,-61868,-16057,134780,3336,131953,-509,58372,56922,1419
2005:Q4,21,54,61319,2386,411,6822,442,37120,4135,5877,28576,75,-1543,1743,-7577,-855,20827,2628,16470,1729,61352,57243,4076
2006:Q1,26,45,89681,-789,197,-1363,-68,4756,-239,-6905,8788,86,3026,783,77780,10288,-1903,4051,-45502,39548,89700,58068,31613
2006:Q2,26,48,68191,-597,210,-556,-36,27888,23,-996,18819,91,9951,1149,-13870,-3893,57896,1550,61508,-5162,68213,58582,9609
2006:Q3,27,50,63254,-255,10,2968,194,-480,2106,1152,-13164,-141,9567,2181,-38813,-4186,101635,3662,96169,1804,63277,59099,4155
2006:Q4,27,51,61221,15,44,3565,241,25116,2593,4099,2893,-99,15630,-1007,-64712,-6159,104118,4713,94562,4843,61245,59616,1605
2007:Q1,31,77,63586,-1256,-119,59,20,-23697,592,-11349,-38396,-93,25549,1413,-9747,-4913,101826,2082,101164,-1420,63632,60504,3082
2007:Q2,31,81,72057,1223,199,6767,455,81033,4692,18546,18097,-72,39770,1676,22494,1313,-43103,6936,-54426,4387,72107,61174,10883
2007:Q3,32,86,64111,-2631,-465,-9082,-658,-18415,-5802,-5816,-10666,-64,3933,1794,-17258,-12263,123089,1906,114860,6323,64165,61845,2266
2007:Q4,32,89,65976,115,-85,-500,-17,16068,232,-16606,-26690,35,59097,7807,19860,-14177,36905,297,38849,-2241,66033,62516,3460
2008:Q1,34,84,53252,2003,176,6233,425,-9535,4559,-6641,-10597,-31,3175,-1519,78506,-7790,-15247,-8518,-2675,-4054,53303,63372,-10120
2008:Q2,34,86,70702,-21,-103,-1259,-48,17263,-26,388,-5604,-53,22558,-8485,68607,-13919,8667,2568,6934,-835,70754,64116,6586
2008:Q3,34,86,53242,-247,-336,-7019,-464,-29394,-4214,-2611,-17274,6,-5301,-1613,44077,6844,41394,-10684,60420,-8342,53293,64861,-11619
2008:Q4,34,85,47211,3845,125,6985,447,-62731,4946,-6983,-21505,-53,-39136,-2320,65432,3833,31595,-16755,63961,-15611,47261,65607,-18396
2009:Q1,41,72,60858,2602,-14,2132,171,-29423,2216,5880,-10909,-109,-26501,-465,72926,-8304,21233,-3552,33587,-8802,60890,65655,-4797
2009:Q2,41,67,83014,59,-302,-6599,-397,-4684,-3663,10694,-8287,-88,-3340,-752,-137283,-24310,257282,12769,244259,254,83040,66119,16895
2009:Q3,40,64,79790,2203,-6,1049,149,-5397,2009,-1294,-2213,93,-3992,24,-10605,-10279,102652,11675,90271,706,79813,66581,13209
2009:Q4,40,61,74795,-538,-162,-4380,-257,9326,-2295,5239,2427,197,3758,-715,3939,7038,60544,4553,46134,9857,74816,67042,7753
2010:Q1,47,75,72739,585,-99,-1946,-91,12951,-560,7391,5567,170,383,311,-29079,-697,90804,4503,83563,2738,72766,65620,7119
2010:Q2,47,76,54938,1126,-67,-769,-10,-14398,301,-5139,-3713,156,-6003,203,73024,4619,-8790,-7964,-2556,1730,54967,65327,-10389
2010:Q3,47,77,76008,-2597,-163,-1215,-42,-7170,-39,-7364,-9640,79,9794,292,-52362,-12657,151922,9752,139825,2345,76038,65034,10974
2010:Q4,47,79,76224,1081,-30,6498,401,21452,2933,8500,1981,235,7803,-663,-59020,2672,103833,7769,87642,8422,76256,64741,11483
2011:Q1,59,82,70731,2366,16,8358,556,11800,4825,4988,1002,146,839,-310,-40387,1538,86794,5471,72872,8451,70754,63639,7092
2011:Q2,60,86,56512,262,-59,5056,304,3971,2075,7502,5175,57,-10838,141,1695,-4949,50091,-503,47026,3568,56538,63016,-6504
2011:Q3,60,90,48854,-1222,162,-3716,-463,-76389,-7355,-23967,-31002,-405,-13660,2223,153586,-59567,34240,-7033,39359,1914,48884,62393,-13539
2011:Q4,61,93,61405,-1350,159,-4329,-484,-11557,-7594,-9797,-23484,-349,29667,-792,-43870,-24936,148564,2872,145084,608,61437,61771,-366
2012:Q1,82,147,61394,2098,247,2585,70,68080,-1181,42598,21850,-344,5157,-1535,-50,-44813,34712,2296,40239,-7823,61459,61509,-115
2012:Q2,83,151,53390,1385,228,1338,-44,3264,-2510,5795,-7112,-346,7437,-601,36629,-18413,29604,-4154,28649,5109,53458,61042,-7652
2012:Q3,84,151,57855,1527,517,3761,149,-16564,-285,-8302,-10339,340,2022,-228,-56445,10766,114372,780,110846,2746,57922,60579,-2724
2012:Q4,85,153,54591,927,485,2861,75,12740,-1131,5268,-1859,358,10104,100,5965,8806,22632,-659,26105,-2814,54659,60115,-5524
2013:Q1,95,50,57024,760,476,2507,55,15739,-1367,12983,3411,361,351,-1039,-81154,8189,111491,924,109575,992,56979,59179,-2155
2013:Q2,96,49,54151,-1621,348,-1007,-236,19827,-4721,1831,-3915,438,26194,-408,-16851,12501,41598,-2176,44019,-245,54104,58483,-4332
2013:Q3,97,50,54028,1046,123,4713,140,6103,-391,-3505,-226,46,10179,-1497,-53486,2858,94028,-888,94730,186,53981,57786,-3758
2013:Q4,98,51,54590,3772,433,5631,457,25558,5284,-3094,-99,24,23443,-1054,-78585,-631,99009,3024,97094,-1109,54543,57088,-2498
2014:Q1,91,56,43760,-879,-95,-1404,-85,6478,-986,1289,2786,-60,3449,943,-45997,2994,81805,-4176,84432,1549,43725,57566,-13806
2014:Q2,92,58,41603,-1344,-150,-2091,-140,37723,-1614,12367,8824,-33,18179,2120,-24795,-3998,34278,-2336,35772,842,41569,57343,-15740
2014:Q3,93,59,44756,662,-434,-2078,-140,12797,-1621,942,485,-59,13050,-1817,23801,-1360,13325,-498,17972,-4149,44721,57121,-12365
2014:Q4,94,59,45237,3805,-75,4630,233,-4096,697,-2677,-778,-12,-1326,490,-39463,6195,73518,-1943,72620,2841,45202,56899,-11662
2015:Q1,93,77,49463,428,-461,-2331,-168,-18851,-1942,-24706,-13564,-6,21367,568,15103,3094,52081,-258,50644,1695,49446,57728,-8265
2015:Q2,94,77,49488,4702,27,4177,340,28784,3929,13316,6149,43,5347,460,7991,-25,3032,222,6133,-3323,49471,57933,-8445
2015:Q3,95,78,46619,-2353,-217,-3593,-196,-20184,-2267,-16991,-7879,45,6908,233,62691,1948,8290,-705,10032,-1037,46602,58139,-11520
2015:Q4,96,79,55057,-62,-69,1164,27,14505,316,6184,4401,44,3560,-1396,-63170,-4692,108750,762,105840,2148,55040,58344,-3287
2016:Q1,101,107,51449,-1776,-180,-4920,-140,-2011,384,-8101,-2775,43,8438,404,13152,-11145,58065,2441,58353,-2729,51455,58214,-6765
2016:Q2,102,109,49601,3512,163,4559,377,-10313,4346,11239,8464,-1,-34361,760,-31857,13960,68440,-826,55658,13608,49608,58294,-8693
2016:Q3,103,112,48637,-2121,126,-75,169,4957,3954,20588,-2754,46,-16877,8998,-39537,-10301,86421,-1024,76046,11399,48645,58373,-9736
2016:Q4,105,114,54723,2261,381,7543,611,16681,7062,24355,-3159,137,-11714,-3646,-35242,-22802,88936,23752,54711,10473,54731,58453,-3730
2017:Q1,111,131,56384,-5625,-79,-2551,-185,12419,-2132,20672,-2490,11,-3642,-4143,-35277,3367,88458,-2054,74110,16402,56404,57540,-1156
2017:Q2,113,134,56919,-4581,-18,-1191,-79,6272,-914,21775,-1533,-14,-13042,-2122,2067,718,55853,1305,40525,14023,56940,57227,-308
2017:Q3,114,136,55429,643,-61,1812,148,11543,1706,4197,2509,327,2804,-4114,-5376,-2747,53581,5134,40481,7966,55450,56915,-1486
2017:Q4,116,139,64776,-838,-196,-1064,-76,22297,-883,24216,10169,341,-11546,2747,-23294,-47,65247,9097,50710,5440,64799,56601,8175
2018:Q1,103,33,47107,417,-82,1358,113,43882,1311,15967,6268,413,19923,539,3862,8800,-11782,-3308,-16946,8472,47037,57068,-9961
2018:Q2,105,34,52657,-308,-149,-69,4,-16867,43,8601,4450,336,-30297,1985,-24351,6840,85572,1094,74862,9616,52586,57032,-4375
2018:Q3,106,34,57059,-362,-27,-829,-57,429,-660,-1716,-1805,-670,5280,3116,-44756,-22680,122225,7689,119725,-5189,56987,56995,64
2018:Q4,108,35,37380,-1400,-106,-2842,-221,29444,-2555,29958,3825,642,-2426,-212,-17011,6294,23434,-11019,45561,-11108,37307,56958,-19578
2019:Q1,92,42,62893,1319,105,2634,206,-8900,2466,1887,1036,-1000,-13289,325,21094,-23879,69989,7256,64954,-2221,62844,57183,5710
2019:Q2,94,43,53902,5126,1807,-5200,-362,-45262,-2588,20020,1068,0,-63762,-710,-95081,-42183,235767,733,64954,170080,53851,57261,-3359
2019:Q3,96,44,51761,5348,57,244,8295,-55361,-5225,-50465,29766,0,-29437,139,69557,79770,-56289,-2655,64686,-118319,51709,57339,-5578
2019:Q4,97,44,58373,-7515,2378,4509,-4846,-30753,747,-3953,-9150,0,-18397,-1124,-40878,-14837,151439,1296,64687,85456,58320,57417,956
2020:Q1,85,54,46912,-430,-218,7719,-172,6507,4044,-30701,3011,0,30153,450,7795,-10418,35679,-2106,64675,-26890,46881,57296,-10384
2020:Q2,86,51,57350,-1548,-1481,-1577,-2437,-4021,-6070,-37640,12551,0,27138,-985,-50822,-10698,130919,1435,64677,64807,57315,57306,44
2020:Q3,86,52,55156,1332,-312,1056,-1262,35004,5,30354,13141,0,-8496,289,69181,-4963,-45169,3224,64482,-112875,55121,57313,-2157
2020:Q4,87,53,57271,6941,1,-6990,5055,48007,-1705,42319,-2331,0,9724,-635,-50899,22968,32823,2276,64481,-33934,57237,57318,-47
2021:Q1,161,629,50065,-3702,-32,1496,10437,44800,6585,11177,3271,0,23767,367,-56760,-33609,87068,2267,64138,20663,50532,56135,-6070
2021:Q2,165,647,50310,743,81,-2425,5337,58633,2453,45360,-3919,0,14739,-320,-37793,-23795,49849,4706,64127,-18984,50792,55850,-5540
2021:Q3,169,656,49394,6205,-392,7532,-8932,-3643,1468,-2336,6852,0,-9627,-311,-11046,-1817,61798,2475,60108,-785,49882,55575,-6181
2021:Q4,173,673,52992,-3541,480,-3935,12821,49657,1204,24278,3093,0,21082,-30,-24266,-103244,125050,5063,60104,59883,53492,55294,-2302
2022:Q1,306,1515,53586,-520,-2219,-1850,-7351,34866,3005,-6637,5721,0,32777,-50,-41256,-684,72650,4604,60250,7796,54795,54775,-1189
2022:Q2,313,1598,49598,-245,1671,-4003,662,7268,482,2821,-5771,0,9736,390,-79621,4354,119122,2441,60241,56440,50883,54613,-5015
2022:Q3,319,1683,51437,-1784,-1746,630,13131,-1692,-9383,-12720,-9469,0,29880,663,-4043,-4630,50908,2524,65014,-16630,52800,54450,-3013
2022:Q4,322,1743,50795,521,6293,866,13971,-21369,-3407,-15351,-6068,0,3457,-1313,28199,-46434,70061,3200,65008,1853,52216,54307,-3512
2023:Q1,420,1575,56879,-1710,-3601,-543,6432,10552,188,23388,-13402,0,378,101,-71408,54925,62131,2092,65065,-5026,58035,54461,2418
2023:Q2,422,1620,57129,4094,-2735,-5446,-36888,-7685,346,2259,15839,0,-26129,-907,27122,-23413,102987,660,65064,37263,58326,54324,2805
2023:Q3,426,1619,54430,683,2732,2386,35957,3217,1480,28413,-15105,0,-11571,-250,-14044,-7535,31284,1119,65059,-34894,55624,54231,199
2023:Q4,430,1656,54640,-5576,-517,-1170,4402,5095,-1627,10605,6175,0,-10058,-711,-33302,-811,87230,1065,65055,21110,55866,54104,536
2024:Q1,436,1677,57621,10602,-434,8572,4327,41741,2250,22610,6105,0,10776,-561,-33585,-29121,56080,3081,65049,-12050,58862,54089,3532
2024:Q2,444,1691,56430,5534,171,-1694,10505,70744,-335,34615,4531,0,31933,172,-86327,-2421,59746,3340,65042,-8636,57677,54083,2347
2024:Q3,453,1696,56300,5717,-1995,-1904,6146,43549,-2927,27410,3424,0,15642,191,-69665,-12919,87180,3031,65037,19112,57542,54088,2212
2024:Q4,461,1704,57666,1488,0,1224,15808,32957,1593,15324,5258,0,10782,783,-42587,937,47056,3337,66782,-23063,58910,54086,3580
2025:Q1,464,1721,55150,5834,0,1608,16549,37756,145,820,8143,0,28648,146,-55805,-11354,60416,2179,64159,-5922,56407,54073,1077
